[26-05-2015 20:00:32] Contest set to ILSVRC

[26-05-2015 20:00:32] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[26-05-2015 20:00:38] Metadata loaded succesfully!

[26-05-2015 20:00:38] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[26-05-2015 20:00:39] Objects filepaths indexer loaded succesfully!
[26-05-2015 20:00:50] iter: 1/7481 | epoch 0/200 | error: 0.994996309280396
[26-05-2015 20:00:52] iter: 2/7481 | epoch 0/200 | error: 0.994975328445435
[26-05-2015 20:00:54] iter: 3/7481 | epoch 0/200 | error: 0.994939327239990
[26-05-2015 20:00:55] iter: 4/7481 | epoch 0/200 | error: 0.994874536991119
[26-05-2015 20:00:57] iter: 5/7481 | epoch 0/200 | error: 0.994825065135956
[26-05-2015 20:00:58] iter: 6/7481 | epoch 0/200 | error: 0.994725584983826
[26-05-2015 20:01:00] iter: 7/7481 | epoch 0/200 | error: 0.994590759277344
[26-05-2015 20:01:01] iter: 8/7481 | epoch 0/200 | error: 0.994601249694824
[26-05-2015 20:01:03] iter: 9/7481 | epoch 0/200 | error: 0.994342207908630
[26-05-2015 20:01:04] iter: 10/7481 | epoch 0/200 | error: 0.994269371032715
[26-05-2015 20:01:06] iter: 11/7481 | epoch 0/200 | error: 0.993978142738342
[26-05-2015 20:01:08] iter: 12/7481 | epoch 0/200 | error: 0.993751406669617
[26-05-2015 20:01:09] iter: 13/7481 | epoch 0/200 | error: 0.993433415889740
[26-05-2015 20:01:11] iter: 14/7481 | epoch 0/200 | error: 0.993581593036652
[26-05-2015 20:01:12] iter: 15/7481 | epoch 0/200 | error: 0.993594646453857
[26-05-2015 20:01:14] iter: 16/7481 | epoch 0/200 | error: 0.993841290473938
[26-05-2015 20:01:15] iter: 17/7481 | epoch 0/200 | error: 0.993740975856781
[26-05-2015 20:01:17] iter: 18/7481 | epoch 0/200 | error: 0.993335962295532
[26-05-2015 20:01:18] iter: 19/7481 | epoch 0/200 | error: 0.993025243282318
[26-05-2015 20:01:20] iter: 20/7481 | epoch 0/200 | error: 0.992996752262115
[26-05-2015 20:01:22] iter: 21/7481 | epoch 0/200 | error: 0.992423176765442
[26-05-2015 20:01:23] iter: 22/7481 | epoch 0/200 | error: 0.992508769035339
[26-05-2015 20:01:24] iter: 23/7481 | epoch 0/200 | error: 0.991940438747406
[26-05-2015 20:01:26] iter: 24/7481 | epoch 0/200 | error: 0.991694867610931
[26-05-2015 20:01:28] iter: 25/7481 | epoch 0/200 | error: 0.990507602691650
[26-05-2015 20:01:29] iter: 26/7481 | epoch 0/200 | error: 0.989176571369171
[26-05-2015 20:01:31] iter: 27/7481 | epoch 0/200 | error: 0.988900482654572
[26-05-2015 20:01:32] iter: 28/7481 | epoch 0/200 | error: 0.987206637859344
[26-05-2015 20:01:34] iter: 29/7481 | epoch 0/200 | error: 0.986056208610535
[26-05-2015 20:01:35] iter: 30/7481 | epoch 0/200 | error: 0.981740415096283
[26-05-2015 20:01:37] iter: 31/7481 | epoch 0/200 | error: 0.978904306888580
[26-05-2015 20:01:38] iter: 32/7481 | epoch 0/200 | error: 0.979504764080048
[26-05-2015 20:01:40] iter: 33/7481 | epoch 0/200 | error: 0.976923406124115
[26-05-2015 20:01:42] iter: 34/7481 | epoch 0/200 | error: 0.982496023178101
[26-05-2015 20:01:43] iter: 35/7481 | epoch 0/200 | error: 0.986992835998535
[26-05-2015 20:01:45] iter: 36/7481 | epoch 0/200 | error: 0.974719643592834
[26-05-2015 20:01:46] iter: 37/7481 | epoch 0/200 | error: 0.979476392269135
[26-05-2015 20:01:48] iter: 38/7481 | epoch 0/200 | error: 0.983740985393524
[26-05-2015 20:01:49] iter: 39/7481 | epoch 0/200 | error: 0.978158295154572
[26-05-2015 20:01:51] iter: 40/7481 | epoch 0/200 | error: 0.985150158405304
[26-05-2015 20:01:53] iter: 41/7481 | epoch 0/200 | error: 0.982404828071594
[26-05-2015 20:01:54] iter: 42/7481 | epoch 0/200 | error: 0.985323071479797
[26-05-2015 20:01:55] iter: 43/7481 | epoch 0/200 | error: 0.978726923465729
[26-05-2015 20:01:57] iter: 44/7481 | epoch 0/200 | error: 0.984340548515320
[26-05-2015 20:01:58] iter: 45/7481 | epoch 0/200 | error: 0.984590411186218
[26-05-2015 20:02:00] iter: 46/7481 | epoch 0/200 | error: 0.980908036231995
[26-05-2015 20:02:01] iter: 47/7481 | epoch 0/200 | error: 0.978057682514191
[26-05-2015 20:02:03] iter: 48/7481 | epoch 0/200 | error: 0.978049755096436
[26-05-2015 20:02:05] iter: 49/7481 | epoch 0/200 | error: 0.976514995098114
[26-05-2015 20:02:06] iter: 50/7481 | epoch 0/200 | error: 0.978512942790985
[26-05-2015 20:02:08] iter: 51/7481 | epoch 0/200 | error: 0.983038246631622
[26-05-2015 20:02:09] iter: 52/7481 | epoch 0/200 | error: 0.977372944355011
[26-05-2015 20:02:11] iter: 53/7481 | epoch 0/200 | error: 0.981961905956268
[26-05-2015 20:02:13] iter: 54/7481 | epoch 0/200 | error: 0.982099115848541
[26-05-2015 20:02:14] iter: 55/7481 | epoch 0/200 | error: 0.981869161128998
[26-05-2015 20:02:16] iter: 56/7481 | epoch 0/200 | error: 0.977851569652557
[26-05-2015 20:02:17] iter: 57/7481 | epoch 0/200 | error: 0.979671061038971
[26-05-2015 20:02:19] iter: 58/7481 | epoch 0/200 | error: 0.981675267219543
[26-05-2015 20:02:21] iter: 59/7481 | epoch 0/200 | error: 0.981736123561859
[26-05-2015 20:02:22] iter: 60/7481 | epoch 0/200 | error: 0.978306651115417
[26-05-2015 20:02:24] iter: 61/7481 | epoch 0/200 | error: 0.984052896499634
[26-05-2015 20:02:25] iter: 62/7481 | epoch 0/200 | error: 0.982316851615906
[26-05-2015 20:02:27] iter: 63/7481 | epoch 0/200 | error: 0.982719421386719
[26-05-2015 20:02:28] iter: 64/7481 | epoch 0/200 | error: 0.981218457221985
[26-05-2015 20:02:30] iter: 65/7481 | epoch 0/200 | error: 0.980536997318268
[26-05-2015 20:02:32] iter: 66/7481 | epoch 0/200 | error: 0.980213642120361
[26-05-2015 20:02:33] iter: 67/7481 | epoch 0/200 | error: 0.978354930877686
[26-05-2015 20:02:35] iter: 68/7481 | epoch 0/200 | error: 0.977990746498108
[26-05-2015 20:02:36] iter: 69/7481 | epoch 0/200 | error: 0.980304479598999
[26-05-2015 20:02:38] iter: 70/7481 | epoch 0/200 | error: 0.980803489685059
[26-05-2015 20:02:39] iter: 71/7481 | epoch 0/200 | error: 0.980947971343994
[26-05-2015 20:02:41] iter: 72/7481 | epoch 0/200 | error: 0.982751250267029
[26-05-2015 20:02:43] iter: 73/7481 | epoch 0/200 | error: 0.977845191955566
[26-05-2015 20:02:44] iter: 74/7481 | epoch 0/200 | error: 0.980971634387970
[26-05-2015 20:02:46] iter: 75/7481 | epoch 0/200 | error: 0.977803111076355
[26-05-2015 20:02:47] iter: 76/7481 | epoch 0/200 | error: 0.977786600589752
[26-05-2015 20:02:49] iter: 77/7481 | epoch 0/200 | error: 0.976154088973999
[26-05-2015 20:02:51] iter: 78/7481 | epoch 0/200 | error: 0.984106123447418
[26-05-2015 20:02:52] iter: 79/7481 | epoch 0/200 | error: 0.984843909740448
[26-05-2015 20:02:54] iter: 80/7481 | epoch 0/200 | error: 0.983989953994751
[26-05-2015 20:02:55] iter: 81/7481 | epoch 0/200 | error: 0.983496248722076
[26-05-2015 20:02:57] iter: 82/7481 | epoch 0/200 | error: 0.978052258491516
[26-05-2015 20:02:59] iter: 83/7481 | epoch 0/200 | error: 0.980043292045593
[26-05-2015 20:03:00] iter: 84/7481 | epoch 0/200 | error: 0.979519009590149
[26-05-2015 20:03:02] iter: 85/7481 | epoch 0/200 | error: 0.982836365699768
[26-05-2015 20:03:03] iter: 86/7481 | epoch 0/200 | error: 0.982587397098541
[26-05-2015 20:03:05] iter: 87/7481 | epoch 0/200 | error: 0.984028279781342
[26-05-2015 20:03:06] iter: 88/7481 | epoch 0/200 | error: 0.982710719108582
[26-05-2015 20:03:08] iter: 89/7481 | epoch 0/200 | error: 0.983863711357117
[26-05-2015 20:03:09] iter: 90/7481 | epoch 0/200 | error: 0.984012067317963
[26-05-2015 20:03:11] iter: 91/7481 | epoch 0/200 | error: 0.985805153846741
[26-05-2015 20:03:12] iter: 92/7481 | epoch 0/200 | error: 0.979675769805908
[26-05-2015 20:03:14] iter: 93/7481 | epoch 0/200 | error: 0.983623266220093
[26-05-2015 20:03:16] iter: 94/7481 | epoch 0/200 | error: 0.980506837368011
[26-05-2015 20:03:17] iter: 95/7481 | epoch 0/200 | error: 0.981215476989746
[26-05-2015 20:03:19] iter: 96/7481 | epoch 0/200 | error: 0.981963396072388
[26-05-2015 20:03:20] iter: 97/7481 | epoch 0/200 | error: 0.983371496200562
[26-05-2015 20:03:22] iter: 98/7481 | epoch 0/200 | error: 0.979291915893555
[26-05-2015 20:03:24] iter: 99/7481 | epoch 0/200 | error: 0.984049439430237
[26-05-2015 20:03:25] iter: 100/7481 | epoch 0/200 | error: 0.982886314392090
[26-05-2015 20:03:27] iter: 101/7481 | epoch 0/200 | error: 0.983536303043365
[26-05-2015 20:03:28] iter: 102/7481 | epoch 0/200 | error: 0.982302069664001
[26-05-2015 20:03:30] iter: 103/7481 | epoch 0/200 | error: 0.983426570892334
[26-05-2015 20:03:31] iter: 104/7481 | epoch 0/200 | error: 0.984007656574249
[26-05-2015 20:03:33] iter: 105/7481 | epoch 0/200 | error: 0.982788801193237
[26-05-2015 20:03:35] iter: 106/7481 | epoch 0/200 | error: 0.981603085994720
[26-05-2015 20:03:36] iter: 107/7481 | epoch 0/200 | error: 0.987493515014648
[26-05-2015 20:03:38] iter: 108/7481 | epoch 0/200 | error: 0.983529031276703
[26-05-2015 20:03:39] iter: 109/7481 | epoch 0/200 | error: 0.980218470096588
[26-05-2015 20:03:41] iter: 110/7481 | epoch 0/200 | error: 0.982631087303162
[26-05-2015 20:03:43] iter: 111/7481 | epoch 0/200 | error: 0.985071897506714
[26-05-2015 20:03:44] iter: 112/7481 | epoch 0/200 | error: 0.983066022396088
[26-05-2015 20:03:46] iter: 113/7481 | epoch 0/200 | error: 0.983252048492432
