[29-05-2015 10:14:40] Contest set to ILSVRC

[29-05-2015 10:14:40] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[29-05-2015 10:14:46] Metadata loaded succesfully!

[29-05-2015 10:14:46] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[29-05-2015 10:14:48] Objects filepaths indexer loaded succesfully!

[29-05-2015 10:14:52] TRAINING
------------------------------
[29-05-2015 10:14:56] iter: 1/3740 | epoch 0/200 | error: 1.005726337432861
[29-05-2015 10:15:00] iter: 2/3740 | epoch 0/200 | error: 1.003387928009033
[29-05-2015 10:15:04] iter: 3/3740 | epoch 0/200 | error: 0.999420642852783
[29-05-2015 10:15:08] iter: 4/3740 | epoch 0/200 | error: 0.994769692420959
[29-05-2015 10:15:12] iter: 5/3740 | epoch 0/200 | error: 0.986048579216003
[29-05-2015 10:15:15] iter: 6/3740 | epoch 0/200 | error: 0.972116708755493
[29-05-2015 10:15:19] iter: 7/3740 | epoch 0/200 | error: 0.968669772148132
[29-05-2015 10:15:23] iter: 8/3740 | epoch 0/200 | error: 0.961440324783325
[29-05-2015 10:15:27] iter: 9/3740 | epoch 0/200 | error: 0.950540304183960
[29-05-2015 10:15:31] iter: 10/3740 | epoch 0/200 | error: 0.980410099029541
[29-05-2015 10:15:34] iter: 11/3740 | epoch 0/200 | error: 0.955509185791016
[29-05-2015 10:15:38] iter: 12/3740 | epoch 0/200 | error: 0.963095545768738
[29-05-2015 10:15:42] iter: 13/3740 | epoch 0/200 | error: 0.966084778308868
[29-05-2015 10:15:46] iter: 14/3740 | epoch 0/200 | error: 0.957754969596863
[29-05-2015 10:15:50] iter: 15/3740 | epoch 0/200 | error: 0.965399146080017
[29-05-2015 10:15:54] iter: 16/3740 | epoch 0/200 | error: 0.951794028282166
[29-05-2015 10:15:57] iter: 17/3740 | epoch 0/200 | error: 0.943156898021698
