[29-05-2015 09:31:03] Contest set to ILSVRC

[29-05-2015 09:31:03] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[29-05-2015 09:31:10] Metadata loaded succesfully!

[29-05-2015 09:31:10] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[29-05-2015 09:31:11] Objects filepaths indexer loaded succesfully!

[29-05-2015 09:31:16] TRAINING
------------------------------
[29-05-2015 09:31:20] iter: 1/3740 | epoch 0/200 | error: 1.006220459938049
[29-05-2015 09:31:24] iter: 2/3740 | epoch 0/200 | error: 0.951365768909454
[29-05-2015 09:31:28] iter: 3/3740 | epoch 0/200 | error: 0.975216388702393
[29-05-2015 09:31:32] iter: 4/3740 | epoch 0/200 | error: 0.969278097152710
[29-05-2015 09:31:36] iter: 5/3740 | epoch 0/200 | error: 0.980761528015137
[29-05-2015 09:31:40] iter: 6/3740 | epoch 0/200 | error: 0.961069226264954
[29-05-2015 09:31:43] iter: 7/3740 | epoch 0/200 | error: 1.041299462318420
[29-05-2015 09:31:47] iter: 8/3740 | epoch 0/200 | error: 0.996720850467682
[29-05-2015 09:31:51] iter: 9/3740 | epoch 0/200 | error: 0.968744397163391
[29-05-2015 09:31:55] iter: 10/3740 | epoch 0/200 | error: 0.957376539707184
[29-05-2015 09:31:59] iter: 11/3740 | epoch 0/200 | error: 0.966641306877136
[29-05-2015 09:32:03] iter: 12/3740 | epoch 0/200 | error: 0.966438531875610
[29-05-2015 09:32:06] iter: 13/3740 | epoch 0/200 | error: 0.971660137176514
[29-05-2015 09:32:10] iter: 14/3740 | epoch 0/200 | error: 0.955978572368622
[29-05-2015 09:32:14] iter: 15/3740 | epoch 0/200 | error: 0.962116658687592
[29-05-2015 09:32:18] iter: 16/3740 | epoch 0/200 | error: 0.974843621253967
[29-05-2015 09:32:22] iter: 17/3740 | epoch 0/200 | error: 0.960293650627136
[29-05-2015 09:32:26] iter: 18/3740 | epoch 0/200 | error: 0.919705986976624
[29-05-2015 09:32:29] iter: 19/3740 | epoch 0/200 | error: 0.995435714721680
[29-05-2015 09:32:33] iter: 20/3740 | epoch 0/200 | error: 0.972406744956970
[29-05-2015 09:32:37] iter: 21/3740 | epoch 0/200 | error: 0.941776037216187
[29-05-2015 09:32:41] iter: 22/3740 | epoch 0/200 | error: 0.933030724525452
[29-05-2015 09:32:45] iter: 23/3740 | epoch 0/200 | error: 0.950112581253052
[29-05-2015 09:32:49] iter: 24/3740 | epoch 0/200 | error: 0.955828428268433
[29-05-2015 09:32:52] iter: 25/3740 | epoch 0/200 | error: 0.942905902862549
[29-05-2015 09:32:56] iter: 26/3740 | epoch 0/200 | error: 0.948884129524231
[29-05-2015 09:33:00] iter: 27/3740 | epoch 0/200 | error: 0.956634402275085
[29-05-2015 09:33:04] iter: 28/3740 | epoch 0/200 | error: 0.939489603042603
[29-05-2015 09:33:08] iter: 29/3740 | epoch 0/200 | error: 0.946045637130737
[29-05-2015 09:33:12] iter: 30/3740 | epoch 0/200 | error: 0.950284719467163
