[26-05-2015 20:42:09] Contest set to ILSVRC

[26-05-2015 20:42:09] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[26-05-2015 20:42:16] Metadata loaded succesfully!

[26-05-2015 20:42:16] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[26-05-2015 20:42:17] Objects filepaths indexer loaded succesfully!
[26-05-2015 20:42:28] iter: 1/7481 | epoch 0/200 | error: 0.994996070861816
[26-05-2015 20:42:30] iter: 2/7481 | epoch 0/200 | error: 0.994994819164276
[26-05-2015 20:42:31] iter: 3/7481 | epoch 0/200 | error: 0.994991064071655
[26-05-2015 20:42:33] iter: 4/7481 | epoch 0/200 | error: 0.994988620281219
[26-05-2015 20:42:35] iter: 5/7481 | epoch 0/200 | error: 0.994982719421387
[26-05-2015 20:42:36] iter: 6/7481 | epoch 0/200 | error: 0.994980454444885
[26-05-2015 20:42:38] iter: 7/7481 | epoch 0/200 | error: 0.994975745677948
[26-05-2015 20:42:39] iter: 8/7481 | epoch 0/200 | error: 0.994960665702820
[26-05-2015 20:42:41] iter: 9/7481 | epoch 0/200 | error: 0.994966447353363
[26-05-2015 20:42:42] iter: 10/7481 | epoch 0/200 | error: 0.994953989982605
[26-05-2015 20:42:44] iter: 11/7481 | epoch 0/200 | error: 0.994941830635071
[26-05-2015 20:42:45] iter: 12/7481 | epoch 0/200 | error: 0.994926512241364
[26-05-2015 20:42:47] iter: 13/7481 | epoch 0/200 | error: 0.994930446147919
[26-05-2015 20:42:48] iter: 14/7481 | epoch 0/200 | error: 0.994906485080719
[26-05-2015 20:42:50] iter: 15/7481 | epoch 0/200 | error: 0.994908332824707
[26-05-2015 20:42:52] iter: 16/7481 | epoch 0/200 | error: 0.994916200637817
[26-05-2015 20:42:53] iter: 17/7481 | epoch 0/200 | error: 0.994911015033722
[26-05-2015 20:42:55] iter: 18/7481 | epoch 0/200 | error: 0.994872868061066
[26-05-2015 20:42:56] iter: 19/7481 | epoch 0/200 | error: 0.994856536388397
[26-05-2015 20:42:58] iter: 20/7481 | epoch 0/200 | error: 0.994880139827728
[26-05-2015 20:42:59] iter: 21/7481 | epoch 0/200 | error: 0.994804739952087
[26-05-2015 20:43:01] iter: 22/7481 | epoch 0/200 | error: 0.994804143905640
[26-05-2015 20:43:02] iter: 23/7481 | epoch 0/200 | error: 0.994835495948792
[26-05-2015 20:43:04] iter: 24/7481 | epoch 0/200 | error: 0.994834959506989
[26-05-2015 20:43:05] iter: 25/7481 | epoch 0/200 | error: 0.994816482067108
[26-05-2015 20:43:07] iter: 26/7481 | epoch 0/200 | error: 0.994845390319824
[26-05-2015 20:43:08] iter: 27/7481 | epoch 0/200 | error: 0.994766592979431
[26-05-2015 20:43:10] iter: 28/7481 | epoch 0/200 | error: 0.994815289974213
[26-05-2015 20:43:12] iter: 29/7481 | epoch 0/200 | error: 0.994819462299347
[26-05-2015 20:43:13] iter: 30/7481 | epoch 0/200 | error: 0.994818091392517
[26-05-2015 20:43:15] iter: 31/7481 | epoch 0/200 | error: 0.994808554649353
[26-05-2015 20:43:16] iter: 32/7481 | epoch 0/200 | error: 0.994671821594238
[26-05-2015 20:43:18] iter: 33/7481 | epoch 0/200 | error: 0.994709610939026
[26-05-2015 20:43:19] iter: 34/7481 | epoch 0/200 | error: 0.994708836078644
[26-05-2015 20:43:21] iter: 35/7481 | epoch 0/200 | error: 0.994655072689056
[26-05-2015 20:43:22] iter: 36/7481 | epoch 0/200 | error: 0.994756400585175
[26-05-2015 20:43:24] iter: 37/7481 | epoch 0/200 | error: 0.994738757610321
[26-05-2015 20:43:25] iter: 38/7481 | epoch 0/200 | error: 0.994727432727814
[26-05-2015 20:43:27] iter: 39/7481 | epoch 0/200 | error: 0.994717478752136
[26-05-2015 20:43:29] iter: 40/7481 | epoch 0/200 | error: 0.994700014591217
[26-05-2015 20:43:30] iter: 41/7481 | epoch 0/200 | error: 0.994680583477020
[26-05-2015 20:43:32] iter: 42/7481 | epoch 0/200 | error: 0.994665622711182
[26-05-2015 20:43:33] iter: 43/7481 | epoch 0/200 | error: 0.994666814804077
[26-05-2015 20:43:35] iter: 44/7481 | epoch 0/200 | error: 0.994590997695923
[26-05-2015 20:43:36] iter: 45/7481 | epoch 0/200 | error: 0.994585931301117
[26-05-2015 20:43:38] iter: 46/7481 | epoch 0/200 | error: 0.994580149650574
[26-05-2015 20:43:39] iter: 47/7481 | epoch 0/200 | error: 0.994664371013641
[26-05-2015 20:43:41] iter: 48/7481 | epoch 0/200 | error: 0.994641005992889
[26-05-2015 20:43:43] iter: 49/7481 | epoch 0/200 | error: 0.994561374187469
[26-05-2015 20:43:44] iter: 50/7481 | epoch 0/200 | error: 0.994603931903839
[26-05-2015 20:43:46] iter: 51/7481 | epoch 0/200 | error: 0.994420588016510
[26-05-2015 20:43:47] iter: 52/7481 | epoch 0/200 | error: 0.994414329528809
[26-05-2015 20:43:49] iter: 53/7481 | epoch 0/200 | error: 0.994631648063660
[26-05-2015 20:43:50] iter: 54/7481 | epoch 0/200 | error: 0.994639277458191
[26-05-2015 20:43:52] iter: 55/7481 | epoch 0/200 | error: 0.994529187679291
[26-05-2015 20:43:53] iter: 56/7481 | epoch 0/200 | error: 0.994508981704712
[26-05-2015 20:43:55] iter: 57/7481 | epoch 0/200 | error: 0.994458436965942
[26-05-2015 20:43:56] iter: 58/7481 | epoch 0/200 | error: 0.994375824928284
[26-05-2015 20:43:58] iter: 59/7481 | epoch 0/200 | error: 0.994461715221405
[26-05-2015 20:44:00] iter: 60/7481 | epoch 0/200 | error: 0.994445979595184
[26-05-2015 20:44:01] iter: 61/7481 | epoch 0/200 | error: 0.994548320770264
[26-05-2015 20:44:03] iter: 62/7481 | epoch 0/200 | error: 0.994395792484283
[26-05-2015 20:44:04] iter: 63/7481 | epoch 0/200 | error: 0.994498610496521
[26-05-2015 20:44:06] iter: 64/7481 | epoch 0/200 | error: 0.994356036186218
[26-05-2015 20:44:07] iter: 65/7481 | epoch 0/200 | error: 0.994396448135376
[26-05-2015 20:44:09] iter: 66/7481 | epoch 0/200 | error: 0.994548678398132
[26-05-2015 20:44:10] iter: 67/7481 | epoch 0/200 | error: 0.994163751602173
[26-05-2015 20:44:12] iter: 68/7481 | epoch 0/200 | error: 0.994169235229492
[26-05-2015 20:44:14] iter: 69/7481 | epoch 0/200 | error: 0.994010090827942
[26-05-2015 20:44:15] iter: 70/7481 | epoch 0/200 | error: 0.993954300880432
[26-05-2015 20:44:17] iter: 71/7481 | epoch 0/200 | error: 0.993765532970428
[26-05-2015 20:44:18] iter: 72/7481 | epoch 0/200 | error: 0.994017481803894
[26-05-2015 20:44:20] iter: 73/7481 | epoch 0/200 | error: 0.993951678276062
[26-05-2015 20:44:21] iter: 74/7481 | epoch 0/200 | error: 0.993805527687073
[26-05-2015 20:44:23] iter: 75/7481 | epoch 0/200 | error: 0.993873417377472
[26-05-2015 20:44:24] iter: 76/7481 | epoch 0/200 | error: 0.994503915309906
[26-05-2015 20:44:25] iter: 77/7481 | epoch 0/200 | error: 0.994029521942139
[26-05-2015 20:44:26] iter: 78/7481 | epoch 0/200 | error: 0.994294941425323
[26-05-2015 20:44:28] iter: 79/7481 | epoch 0/200 | error: 0.994431555271149
[26-05-2015 20:44:30] iter: 80/7481 | epoch 0/200 | error: 0.994436621665955
[26-05-2015 20:44:31] iter: 81/7481 | epoch 0/200 | error: 0.994404137134552
[26-05-2015 20:44:33] iter: 82/7481 | epoch 0/200 | error: 0.994500517845154
[26-05-2015 20:44:34] iter: 83/7481 | epoch 0/200 | error: 0.994372010231018
[26-05-2015 20:44:35] iter: 84/7481 | epoch 0/200 | error: 0.994467675685883
[26-05-2015 20:44:37] iter: 85/7481 | epoch 0/200 | error: 0.994310796260834
[26-05-2015 20:44:39] iter: 86/7481 | epoch 0/200 | error: 0.994508266448975
[26-05-2015 20:44:40] iter: 87/7481 | epoch 0/200 | error: 0.994412958621979
[26-05-2015 20:44:42] iter: 88/7481 | epoch 0/200 | error: 0.994274020195007
[26-05-2015 20:44:43] iter: 89/7481 | epoch 0/200 | error: 0.994278073310852
[26-05-2015 20:44:45] iter: 90/7481 | epoch 0/200 | error: 0.994394361972809
[26-05-2015 20:44:46] iter: 91/7481 | epoch 0/200 | error: 0.994383573532104
[26-05-2015 20:44:48] iter: 92/7481 | epoch 0/200 | error: 0.994275987148285
[26-05-2015 20:44:49] iter: 93/7481 | epoch 0/200 | error: 0.994404494762421
[26-05-2015 20:44:51] iter: 94/7481 | epoch 0/200 | error: 0.994383692741394
[26-05-2015 20:44:53] iter: 95/7481 | epoch 0/200 | error: 0.994215428829193
[26-05-2015 20:44:54] iter: 96/7481 | epoch 0/200 | error: 0.994116067886353
