[26-05-2015 20:27:06] Contest set to ILSVRC

[26-05-2015 20:27:06] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[26-05-2015 20:27:13] Metadata loaded succesfully!

[26-05-2015 20:27:13] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[26-05-2015 20:27:14] Objects filepaths indexer loaded succesfully!
[26-05-2015 20:27:25] iter: 1/7481 | epoch 0/200 | error: 0.994996309280396
[26-05-2015 20:27:27] iter: 2/7481 | epoch 0/200 | error: 0.994994878768921
[26-05-2015 20:27:28] iter: 3/7481 | epoch 0/200 | error: 0.994994342327118
[26-05-2015 20:27:30] iter: 4/7481 | epoch 0/200 | error: 0.994987845420837
[26-05-2015 20:27:32] iter: 5/7481 | epoch 0/200 | error: 0.994984507560730
[26-05-2015 20:27:33] iter: 6/7481 | epoch 0/200 | error: 0.994978249073029
[26-05-2015 20:27:35] iter: 7/7481 | epoch 0/200 | error: 0.994979679584503
[26-05-2015 20:27:36] iter: 8/7481 | epoch 0/200 | error: 0.994955837726593
[26-05-2015 20:27:38] iter: 9/7481 | epoch 0/200 | error: 0.994967043399811
[26-05-2015 20:27:39] iter: 10/7481 | epoch 0/200 | error: 0.994944751262665
[26-05-2015 20:27:41] iter: 11/7481 | epoch 0/200 | error: 0.994944393634796
[26-05-2015 20:27:42] iter: 12/7481 | epoch 0/200 | error: 0.994929671287537
[26-05-2015 20:27:44] iter: 13/7481 | epoch 0/200 | error: 0.994935154914856
[26-05-2015 20:27:45] iter: 14/7481 | epoch 0/200 | error: 0.994912803173065
[26-05-2015 20:27:47] iter: 15/7481 | epoch 0/200 | error: 0.994921863079071
[26-05-2015 20:27:48] iter: 16/7481 | epoch 0/200 | error: 0.994920611381531
[26-05-2015 20:27:50] iter: 17/7481 | epoch 0/200 | error: 0.994886696338654
[26-05-2015 20:27:51] iter: 18/7481 | epoch 0/200 | error: 0.994873464107513
[26-05-2015 20:27:53] iter: 19/7481 | epoch 0/200 | error: 0.994886934757233
[26-05-2015 20:27:55] iter: 20/7481 | epoch 0/200 | error: 0.994853675365448
[26-05-2015 20:27:56] iter: 21/7481 | epoch 0/200 | error: 0.994844138622284
[26-05-2015 20:27:58] iter: 22/7481 | epoch 0/200 | error: 0.994854211807251
[26-05-2015 20:27:59] iter: 23/7481 | epoch 0/200 | error: 0.994835793972015
[26-05-2015 20:28:01] iter: 24/7481 | epoch 0/200 | error: 0.994780600070953
[26-05-2015 20:28:02] iter: 25/7481 | epoch 0/200 | error: 0.994826138019562
[26-05-2015 20:28:04] iter: 26/7481 | epoch 0/200 | error: 0.994775235652924
[26-05-2015 20:28:05] iter: 27/7481 | epoch 0/200 | error: 0.994824111461639
[26-05-2015 20:28:07] iter: 28/7481 | epoch 0/200 | error: 0.994784235954285
[26-05-2015 20:28:08] iter: 29/7481 | epoch 0/200 | error: 0.994745194911957
[26-05-2015 20:28:10] iter: 30/7481 | epoch 0/200 | error: 0.994750857353210
[26-05-2015 20:28:12] iter: 31/7481 | epoch 0/200 | error: 0.994671821594238
[26-05-2015 20:28:13] iter: 32/7481 | epoch 0/200 | error: 0.994770646095276
[26-05-2015 20:28:14] iter: 33/7481 | epoch 0/200 | error: 0.994765877723694
[26-05-2015 20:28:16] iter: 34/7481 | epoch 0/200 | error: 0.994764387607574
[26-05-2015 20:28:17] iter: 35/7481 | epoch 0/200 | error: 0.994678676128387
[26-05-2015 20:28:19] iter: 36/7481 | epoch 0/200 | error: 0.994698822498322
[26-05-2015 20:28:20] iter: 37/7481 | epoch 0/200 | error: 0.994665324687958
[26-05-2015 20:28:22] iter: 38/7481 | epoch 0/200 | error: 0.994793415069580
[26-05-2015 20:28:23] iter: 39/7481 | epoch 0/200 | error: 0.994769632816315
[26-05-2015 20:28:25] iter: 40/7481 | epoch 0/200 | error: 0.994646430015564
[26-05-2015 20:28:26] iter: 41/7481 | epoch 0/200 | error: 0.994552254676819
[26-05-2015 20:28:28] iter: 42/7481 | epoch 0/200 | error: 0.994631230831146
[26-05-2015 20:28:29] iter: 43/7481 | epoch 0/200 | error: 0.994637429714203
[26-05-2015 20:28:31] iter: 44/7481 | epoch 0/200 | error: 0.994580388069153
[26-05-2015 20:28:32] iter: 45/7481 | epoch 0/200 | error: 0.994624018669128
[26-05-2015 20:28:34] iter: 46/7481 | epoch 0/200 | error: 0.994614601135254
[26-05-2015 20:28:36] iter: 47/7481 | epoch 0/200 | error: 0.994613885879517
[26-05-2015 20:28:37] iter: 48/7481 | epoch 0/200 | error: 0.994505047798157
[26-05-2015 20:28:39] iter: 49/7481 | epoch 0/200 | error: 0.994601011276245
[26-05-2015 20:28:40] iter: 50/7481 | epoch 0/200 | error: 0.994508504867554
[26-05-2015 20:28:42] iter: 51/7481 | epoch 0/200 | error: 0.994418382644653
[26-05-2015 20:28:43] iter: 52/7481 | epoch 0/200 | error: 0.994522690773010
[26-05-2015 20:28:45] iter: 53/7481 | epoch 0/200 | error: 0.994495570659637
[26-05-2015 20:28:46] iter: 54/7481 | epoch 0/200 | error: 0.994358599185944
[26-05-2015 20:28:48] iter: 55/7481 | epoch 0/200 | error: 0.994487345218658
[26-05-2015 20:28:50] iter: 56/7481 | epoch 0/200 | error: 0.994519710540771
[26-05-2015 20:28:51] iter: 57/7481 | epoch 0/200 | error: 0.994536399841309
[26-05-2015 20:28:53] iter: 58/7481 | epoch 0/200 | error: 0.994380474090576
[26-05-2015 20:28:54] iter: 59/7481 | epoch 0/200 | error: 0.994260489940643
[26-05-2015 20:28:56] iter: 60/7481 | epoch 0/200 | error: 0.994314730167389
[26-05-2015 20:28:57] iter: 61/7481 | epoch 0/200 | error: 0.994288623332977
[26-05-2015 20:28:59] iter: 62/7481 | epoch 0/200 | error: 0.994245409965515
[26-05-2015 20:29:01] iter: 63/7481 | epoch 0/200 | error: 0.994133293628693
[26-05-2015 20:29:02] iter: 64/7481 | epoch 0/200 | error: 0.994261920452118
[26-05-2015 20:29:03] iter: 65/7481 | epoch 0/200 | error: 0.994081974029541
[26-05-2015 20:29:05] iter: 66/7481 | epoch 0/200 | error: 0.994033336639404
[26-05-2015 20:29:06] iter: 67/7481 | epoch 0/200 | error: 0.994147777557373
[26-05-2015 20:29:08] iter: 68/7481 | epoch 0/200 | error: 0.993859291076660
[26-05-2015 20:29:09] iter: 69/7481 | epoch 0/200 | error: 0.993910193443298
[26-05-2015 20:29:11] iter: 70/7481 | epoch 0/200 | error: 0.993678867816925
[26-05-2015 20:29:13] iter: 71/7481 | epoch 0/200 | error: 0.994067847728729
[26-05-2015 20:29:14] iter: 72/7481 | epoch 0/200 | error: 0.994110584259033
[26-05-2015 20:29:16] iter: 73/7481 | epoch 0/200 | error: 0.993754744529724
[26-05-2015 20:29:17] iter: 74/7481 | epoch 0/200 | error: 0.994315743446350
[26-05-2015 20:29:18] iter: 75/7481 | epoch 0/200 | error: 0.994026660919189
[26-05-2015 20:29:20] iter: 76/7481 | epoch 0/200 | error: 0.994164109230042
[26-05-2015 20:29:22] iter: 77/7481 | epoch 0/200 | error: 0.994162678718567
[26-05-2015 20:29:23] iter: 78/7481 | epoch 0/200 | error: 0.994203388690948
[26-05-2015 20:29:25] iter: 79/7481 | epoch 0/200 | error: 0.994221389293671
[26-05-2015 20:29:26] iter: 80/7481 | epoch 0/200 | error: 0.994251847267151
[26-05-2015 20:29:28] iter: 81/7481 | epoch 0/200 | error: 0.994516313076019
[26-05-2015 20:29:29] iter: 82/7481 | epoch 0/200 | error: 0.994168341159821
[26-05-2015 20:29:31] iter: 83/7481 | epoch 0/200 | error: 0.994065523147583
[26-05-2015 20:29:33] iter: 84/7481 | epoch 0/200 | error: 0.994081616401672
[26-05-2015 20:29:34] iter: 85/7481 | epoch 0/200 | error: 0.994141936302185
[26-05-2015 20:29:36] iter: 86/7481 | epoch 0/200 | error: 0.994086027145386
[26-05-2015 20:29:37] iter: 87/7481 | epoch 0/200 | error: 0.994102656841278
[26-05-2015 20:29:39] iter: 88/7481 | epoch 0/200 | error: 0.994061112403870
[26-05-2015 20:29:40] iter: 89/7481 | epoch 0/200 | error: 0.993827462196350
