[28-05-2015 10:49:52] Contest set to ILSVRC

[28-05-2015 10:49:52] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[28-05-2015 10:49:58] Metadata loaded succesfully!

[28-05-2015 10:49:58] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[28-05-2015 10:50:00] Objects filepaths indexer loaded succesfully!
[28-05-2015 10:50:06] iter: 1/7481 | epoch 0/200 | error: 0.995053470134735
[28-05-2015 10:50:08] iter: 2/7481 | epoch 0/200 | error: 0.994948804378510
[28-05-2015 10:50:10] iter: 3/7481 | epoch 0/200 | error: 0.994829297065735
[28-05-2015 10:50:12] iter: 4/7481 | epoch 0/200 | error: 0.994656741619110
[28-05-2015 10:50:14] iter: 5/7481 | epoch 0/200 | error: 0.994153916835785
[28-05-2015 10:50:16] iter: 6/7481 | epoch 0/200 | error: 0.992488622665405
[28-05-2015 10:50:18] iter: 7/7481 | epoch 0/200 | error: 0.987252175807953
[28-05-2015 10:50:20] iter: 8/7481 | epoch 0/200 | error: 0.981928229331970
[28-05-2015 10:50:22] iter: 9/7481 | epoch 0/200 | error: 1.046659469604492
[28-05-2015 10:50:24] iter: 10/7481 | epoch 0/200 | error: 0.994473934173584
[28-05-2015 10:50:26] iter: 11/7481 | epoch 0/200 | error: 0.994435846805573
[28-05-2015 10:50:28] iter: 12/7481 | epoch 0/200 | error: 0.994160890579224
[28-05-2015 10:50:30] iter: 13/7481 | epoch 0/200 | error: 0.994225144386292
[28-05-2015 10:50:32] iter: 14/7481 | epoch 0/200 | error: 0.994102060794830
[28-05-2015 10:50:33] iter: 15/7481 | epoch 0/200 | error: 0.993917286396027
[28-05-2015 10:50:35] iter: 16/7481 | epoch 0/200 | error: 0.994002401828766
[28-05-2015 10:50:37] iter: 17/7481 | epoch 0/200 | error: 0.993760645389557
[28-05-2015 10:50:39] iter: 18/7481 | epoch 0/200 | error: 0.993487715721130
[28-05-2015 10:50:41] iter: 19/7481 | epoch 0/200 | error: 0.993016123771667
[28-05-2015 10:50:43] iter: 20/7481 | epoch 0/200 | error: 0.992908656597137
[28-05-2015 10:50:45] iter: 21/7481 | epoch 0/200 | error: 0.992632389068604
[28-05-2015 10:50:47] iter: 22/7481 | epoch 0/200 | error: 0.991770625114441
[28-05-2015 10:50:49] iter: 23/7481 | epoch 0/200 | error: 0.992154181003571
[28-05-2015 10:50:51] iter: 24/7481 | epoch 0/200 | error: 0.991134762763977
[28-05-2015 10:50:53] iter: 25/7481 | epoch 0/200 | error: 0.992313027381897
[28-05-2015 10:50:55] iter: 26/7481 | epoch 0/200 | error: 0.990757882595062
[28-05-2015 10:50:56] iter: 27/7481 | epoch 0/200 | error: 0.990635156631470
[28-05-2015 10:50:58] iter: 28/7481 | epoch 0/200 | error: 0.992372930049896
[28-05-2015 10:51:00] iter: 29/7481 | epoch 0/200 | error: 0.990707576274872
[28-05-2015 10:51:02] iter: 30/7481 | epoch 0/200 | error: 0.989144921302795
[28-05-2015 10:51:04] iter: 31/7481 | epoch 0/200 | error: 0.989466309547424
[28-05-2015 10:51:06] iter: 32/7481 | epoch 0/200 | error: 0.987485289573669
[28-05-2015 10:51:08] iter: 33/7481 | epoch 0/200 | error: 0.986973345279694
[28-05-2015 10:51:10] iter: 34/7481 | epoch 0/200 | error: 0.986864984035492
[28-05-2015 10:51:12] iter: 35/7481 | epoch 0/200 | error: 0.988261282444000
[28-05-2015 10:51:14] iter: 36/7481 | epoch 0/200 | error: 0.984197497367859
[28-05-2015 10:51:16] iter: 37/7481 | epoch 0/200 | error: 0.984500467777252
[28-05-2015 10:51:18] iter: 38/7481 | epoch 0/200 | error: 0.977737247943878
[28-05-2015 10:51:19] iter: 39/7481 | epoch 0/200 | error: 0.949735164642334
[28-05-2015 10:51:21] iter: 40/7481 | epoch 0/200 | error: 1.530057668685913
[28-05-2015 10:51:23] iter: 41/7481 | epoch 0/200 | error: 0.988315165042877
