[29-05-2015 09:34:24] Contest set to ILSVRC

[29-05-2015 09:34:24] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[29-05-2015 09:34:31] Metadata loaded succesfully!

[29-05-2015 09:34:31] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[29-05-2015 09:34:32] Objects filepaths indexer loaded succesfully!

[29-05-2015 09:34:37] TRAINING
------------------------------
[29-05-2015 09:34:41] iter: 1/3740 | epoch 0/200 | error: 1.048369765281677
[29-05-2015 09:34:45] iter: 2/3740 | epoch 0/200 | error: 1.561748504638672
[29-05-2015 09:34:49] iter: 3/3740 | epoch 0/200 | error: 1.687419891357422
[29-05-2015 09:34:53] iter: 4/3740 | epoch 0/200 | error: 1.828125000000000
[29-05-2015 09:34:57] iter: 5/3740 | epoch 0/200 | error: 1.740768432617188
[29-05-2015 09:35:01] iter: 6/3740 | epoch 0/200 | error: 1.015640258789062
[29-05-2015 09:35:05] iter: 7/3740 | epoch 0/200 | error: 1.013214111328125
[29-05-2015 09:35:09] iter: 8/3740 | epoch 0/200 | error: 1.005810737609863
[29-05-2015 09:35:13] iter: 9/3740 | epoch 0/200 | error: 0.986687302589417
[29-05-2015 09:35:17] iter: 10/3740 | epoch 0/200 | error: 1.647089719772339
[29-05-2015 09:35:20] iter: 11/3740 | epoch 0/200 | error: 0.995508432388306
[29-05-2015 09:35:24] iter: 12/3740 | epoch 0/200 | error: 1.001630187034607
[29-05-2015 09:35:28] iter: 13/3740 | epoch 0/200 | error: 0.999910831451416
[29-05-2015 09:35:32] iter: 14/3740 | epoch 0/200 | error: 0.997824430465698
[29-05-2015 09:35:36] iter: 15/3740 | epoch 0/200 | error: 1.602652788162231
[29-05-2015 09:35:40] iter: 16/3740 | epoch 0/200 | error: 1.645228266716003
