[29-05-2015 10:35:20] Contest set to ILSVRC

[29-05-2015 10:35:20] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[29-05-2015 10:35:27] Metadata loaded succesfully!

[29-05-2015 10:35:27] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[29-05-2015 10:35:28] Objects filepaths indexer loaded succesfully!

[29-05-2015 10:35:33] TRAINING
------------------------------
[29-05-2015 10:35:37] iter: 1/3740 | epoch 0/200 | error: 1.006566524505615
[29-05-2015 10:35:41] iter: 2/3740 | epoch 0/200 | error: 1.005187988281250
[29-05-2015 10:35:45] iter: 3/3740 | epoch 0/200 | error: 1.002174615859985
[29-05-2015 10:35:48] iter: 4/3740 | epoch 0/200 | error: 0.990450501441956
[29-05-2015 10:35:52] iter: 5/3740 | epoch 0/200 | error: 0.976469457149506
[29-05-2015 10:35:56] iter: 6/3740 | epoch 0/200 | error: 0.956442177295685
[29-05-2015 10:36:00] iter: 7/3740 | epoch 0/200 | error: 0.961368441581726
[29-05-2015 10:36:03] iter: 8/3740 | epoch 0/200 | error: 0.969418644905090
[29-05-2015 10:36:07] iter: 9/3740 | epoch 0/200 | error: 0.981394410133362
[29-05-2015 10:36:11] iter: 10/3740 | epoch 0/200 | error: 0.963141441345215
[29-05-2015 10:36:14] iter: 11/3740 | epoch 0/200 | error: 0.959178924560547
[29-05-2015 10:36:18] iter: 12/3740 | epoch 0/200 | error: 0.912496328353882
[29-05-2015 10:36:22] iter: 13/3740 | epoch 0/200 | error: 0.954635858535767
[29-05-2015 10:36:26] iter: 14/3740 | epoch 0/200 | error: 0.950060546398163
[29-05-2015 10:36:29] iter: 15/3740 | epoch 0/200 | error: 0.966264963150024
[29-05-2015 10:36:33] iter: 16/3740 | epoch 0/200 | error: 0.957881569862366
[29-05-2015 10:36:37] iter: 17/3740 | epoch 0/200 | error: 0.955920755863190
[29-05-2015 10:36:41] iter: 18/3740 | epoch 0/200 | error: 0.958051800727844
[29-05-2015 10:36:44] iter: 19/3740 | epoch 0/200 | error: 0.943805634975433
[29-05-2015 10:36:48] iter: 20/3740 | epoch 0/200 | error: 0.961219072341919
[29-05-2015 10:36:52] iter: 21/3740 | epoch 0/200 | error: 0.957004547119141
[29-05-2015 10:36:56] iter: 22/3740 | epoch 0/200 | error: 0.962756872177124
[29-05-2015 10:36:59] iter: 23/3740 | epoch 0/200 | error: 0.946627736091614
[29-05-2015 10:37:03] iter: 24/3740 | epoch 0/200 | error: 0.947659730911255
[29-05-2015 10:37:07] iter: 25/3740 | epoch 0/200 | error: 0.950555086135864
[29-05-2015 10:37:10] iter: 26/3740 | epoch 0/200 | error: 0.939207732677460
[29-05-2015 10:37:14] iter: 27/3740 | epoch 0/200 | error: 0.965522646903992
[29-05-2015 10:37:18] iter: 28/3740 | epoch 0/200 | error: 0.963194906711578
[29-05-2015 10:37:22] iter: 29/3740 | epoch 0/200 | error: 0.945399641990662
[29-05-2015 10:37:25] iter: 30/3740 | epoch 0/200 | error: 0.929940640926361
[29-05-2015 10:37:29] iter: 31/3740 | epoch 0/200 | error: 0.944691300392151
[29-05-2015 10:37:33] iter: 32/3740 | epoch 0/200 | error: 0.946905612945557
[29-05-2015 10:37:37] iter: 33/3740 | epoch 0/200 | error: 0.952634572982788
[29-05-2015 10:37:40] iter: 34/3740 | epoch 0/200 | error: 0.932105660438538
[29-05-2015 10:37:44] iter: 35/3740 | epoch 0/200 | error: 0.955969095230103
[29-05-2015 10:37:48] iter: 36/3740 | epoch 0/200 | error: 0.965539693832397
[29-05-2015 10:37:51] iter: 37/3740 | epoch 0/200 | error: 0.959772527217865
[29-05-2015 10:37:55] iter: 38/3740 | epoch 0/200 | error: 0.946717262268066
[29-05-2015 10:37:59] iter: 39/3740 | epoch 0/200 | error: 0.981749415397644
[29-05-2015 10:38:03] iter: 40/3740 | epoch 0/200 | error: 0.960720360279083
[29-05-2015 10:38:06] iter: 41/3740 | epoch 0/200 | error: 0.956519484519958
