[27-05-2015 08:43:34] Contest set to ILSVRC

[27-05-2015 08:43:34] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[27-05-2015 08:43:41] Metadata loaded succesfully!

[27-05-2015 08:43:41] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[27-05-2015 08:43:42] Objects filepaths indexer loaded succesfully!
[27-05-2015 08:43:53] iter: 1/14962 | epoch 0/200 | error: 0.994998574256897
[27-05-2015 08:43:54] iter: 2/14962 | epoch 0/200 | error: 0.994996607303619
[27-05-2015 08:43:56] iter: 3/14962 | epoch 0/200 | error: 0.994994640350342
[27-05-2015 08:43:57] iter: 4/14962 | epoch 0/200 | error: 0.994992434978485
[27-05-2015 08:43:58] iter: 5/14962 | epoch 0/200 | error: 0.994986236095428
[27-05-2015 08:43:59] iter: 6/14962 | epoch 0/200 | error: 0.994983136653900
[27-05-2015 08:44:01] iter: 7/14962 | epoch 0/200 | error: 0.994985103607178
[27-05-2015 08:44:02] iter: 8/14962 | epoch 0/200 | error: 0.994956970214844
[27-05-2015 08:44:03] iter: 9/14962 | epoch 0/200 | error: 0.994981050491333
[27-05-2015 08:44:04] iter: 10/14962 | epoch 0/200 | error: 0.994969367980957
[27-05-2015 08:44:06] iter: 11/14962 | epoch 0/200 | error: 0.994960010051727
[27-05-2015 08:44:07] iter: 12/14962 | epoch 0/200 | error: 0.994951546192169
[27-05-2015 08:44:08] iter: 13/14962 | epoch 0/200 | error: 0.994951665401459
[27-05-2015 08:44:09] iter: 14/14962 | epoch 0/200 | error: 0.994943141937256
[27-05-2015 08:44:11] iter: 15/14962 | epoch 0/200 | error: 0.994938015937805
[27-05-2015 08:44:12] iter: 16/14962 | epoch 0/200 | error: 0.994913578033447
[27-05-2015 08:44:13] iter: 17/14962 | epoch 0/200 | error: 0.994896709918976
[27-05-2015 08:44:15] iter: 18/14962 | epoch 0/200 | error: 0.994862377643585
[27-05-2015 08:44:16] iter: 19/14962 | epoch 0/200 | error: 0.994890272617340
[27-05-2015 08:44:17] iter: 20/14962 | epoch 0/200 | error: 0.994873404502869
[27-05-2015 08:44:18] iter: 21/14962 | epoch 0/200 | error: 0.994836628437042
[27-05-2015 08:44:20] iter: 22/14962 | epoch 0/200 | error: 0.994920372962952
[27-05-2015 08:44:21] iter: 23/14962 | epoch 0/200 | error: 0.994869768619537
[27-05-2015 08:44:22] iter: 24/14962 | epoch 0/200 | error: 0.994922935962677
[27-05-2015 08:44:23] iter: 25/14962 | epoch 0/200 | error: 0.994900107383728
[27-05-2015 08:44:25] iter: 26/14962 | epoch 0/200 | error: 0.994913041591644
[27-05-2015 08:44:26] iter: 27/14962 | epoch 0/200 | error: 0.994790732860565
[27-05-2015 08:44:27] iter: 28/14962 | epoch 0/200 | error: 0.994775593280792
[27-05-2015 08:44:28] iter: 29/14962 | epoch 0/200 | error: 0.994800865650177
[27-05-2015 08:44:30] iter: 30/14962 | epoch 0/200 | error: 0.994792342185974
[27-05-2015 08:44:31] iter: 31/14962 | epoch 0/200 | error: 0.994699537754059
[27-05-2015 08:44:32] iter: 32/14962 | epoch 0/200 | error: 0.994858801364899
[27-05-2015 08:44:34] iter: 33/14962 | epoch 0/200 | error: 0.994727849960327
[27-05-2015 08:44:35] iter: 34/14962 | epoch 0/200 | error: 0.994670093059540
[27-05-2015 08:44:36] iter: 35/14962 | epoch 0/200 | error: 0.994691729545593
[27-05-2015 08:44:37] iter: 36/14962 | epoch 0/200 | error: 0.994660615921021
[27-05-2015 08:44:39] iter: 37/14962 | epoch 0/200 | error: 0.994704902172089
[27-05-2015 08:44:40] iter: 38/14962 | epoch 0/200 | error: 0.994765460491180
[27-05-2015 08:44:41] iter: 39/14962 | epoch 0/200 | error: 0.994636714458466
[27-05-2015 08:44:42] iter: 40/14962 | epoch 0/200 | error: 0.994734942913055
[27-05-2015 08:44:44] iter: 41/14962 | epoch 0/200 | error: 0.994791209697723
[27-05-2015 08:44:45] iter: 42/14962 | epoch 0/200 | error: 0.994684398174286
[27-05-2015 08:44:46] iter: 43/14962 | epoch 0/200 | error: 0.994751989841461
[27-05-2015 08:44:47] iter: 44/14962 | epoch 0/200 | error: 0.994666814804077
[27-05-2015 08:44:49] iter: 45/14962 | epoch 0/200 | error: 0.994688391685486
[27-05-2015 08:44:50] iter: 46/14962 | epoch 0/200 | error: 0.994500458240509
[27-05-2015 08:44:51] iter: 47/14962 | epoch 0/200 | error: 0.994692564010620
[27-05-2015 08:44:53] iter: 48/14962 | epoch 0/200 | error: 0.994661509990692
[27-05-2015 08:44:54] iter: 49/14962 | epoch 0/200 | error: 0.994302511215210
[27-05-2015 08:44:55] iter: 50/14962 | epoch 0/200 | error: 0.994332373142242
[27-05-2015 08:44:56] iter: 51/14962 | epoch 0/200 | error: 0.994392871856689
[27-05-2015 08:44:58] iter: 52/14962 | epoch 0/200 | error: 0.994299292564392
[27-05-2015 08:44:59] iter: 53/14962 | epoch 0/200 | error: 0.994213223457336
[27-05-2015 08:45:00] iter: 54/14962 | epoch 0/200 | error: 0.993706047534943
[27-05-2015 08:45:01] iter: 55/14962 | epoch 0/200 | error: 0.993099212646484
[27-05-2015 08:45:03] iter: 56/14962 | epoch 0/200 | error: 0.992266476154327
[27-05-2015 08:45:04] iter: 57/14962 | epoch 0/200 | error: 0.989479541778564
[27-05-2015 08:45:05] iter: 58/14962 | epoch 0/200 | error: 0.998893201351166
[27-05-2015 08:45:06] iter: 59/14962 | epoch 0/200 | error: 0.957946896553040
[27-05-2015 08:45:08] iter: 60/14962 | epoch 0/200 | error: 0.968462109565735
[27-05-2015 08:45:09] iter: 61/14962 | epoch 0/200 | error: 0.951433479785919
[27-05-2015 08:45:10] iter: 62/14962 | epoch 0/200 | error: 1.019758105278015
[27-05-2015 08:45:12] iter: 63/14962 | epoch 0/200 | error: 0.971733033657074
[27-05-2015 08:45:13] iter: 64/14962 | epoch 0/200 | error: 1.001174569129944
[27-05-2015 08:45:14] iter: 65/14962 | epoch 0/200 | error: 0.965581655502319
[27-05-2015 08:45:15] iter: 66/14962 | epoch 0/200 | error: 0.943174540996552
[27-05-2015 08:45:17] iter: 67/14962 | epoch 0/200 | error: 1.133469700813293
[27-05-2015 08:45:18] iter: 68/14962 | epoch 0/200 | error: 0.991724789142609
[27-05-2015 08:45:19] iter: 69/14962 | epoch 0/200 | error: 0.993624925613403
[27-05-2015 08:45:20] iter: 70/14962 | epoch 0/200 | error: 0.994253635406494
[27-05-2015 08:45:22] iter: 71/14962 | epoch 0/200 | error: 0.994530379772186
[27-05-2015 08:45:23] iter: 72/14962 | epoch 0/200 | error: 0.994374394416809
[27-05-2015 08:45:24] iter: 73/14962 | epoch 0/200 | error: 0.994196951389313
[27-05-2015 08:45:25] iter: 74/14962 | epoch 0/200 | error: 0.994002580642700
[27-05-2015 08:45:27] iter: 75/14962 | epoch 0/200 | error: 0.994218051433563
[27-05-2015 08:45:28] iter: 76/14962 | epoch 0/200 | error: 0.993310749530792
[27-05-2015 08:45:29] iter: 77/14962 | epoch 0/200 | error: 0.992852687835693
[27-05-2015 08:45:30] iter: 78/14962 | epoch 0/200 | error: 0.986457169055939
[27-05-2015 08:45:32] iter: 79/14962 | epoch 0/200 | error: 0.984960079193115
[27-05-2015 08:45:33] iter: 80/14962 | epoch 0/200 | error: 1.264179229736328
[27-05-2015 08:45:34] iter: 81/14962 | epoch 0/200 | error: 0.992337405681610
[27-05-2015 08:45:36] iter: 82/14962 | epoch 0/200 | error: 0.994352757930756
[27-05-2015 08:45:37] iter: 83/14962 | epoch 0/200 | error: 0.994377613067627
[27-05-2015 08:45:38] iter: 84/14962 | epoch 0/200 | error: 0.994346141815186
[27-05-2015 08:45:39] iter: 85/14962 | epoch 0/200 | error: 0.994612276554108
[27-05-2015 08:45:41] iter: 86/14962 | epoch 0/200 | error: 0.994080543518066
[27-05-2015 08:45:42] iter: 87/14962 | epoch 0/200 | error: 0.994139075279236
[27-05-2015 08:45:43] iter: 88/14962 | epoch 0/200 | error: 0.994396507740021
[27-05-2015 08:45:44] iter: 89/14962 | epoch 0/200 | error: 0.994130015373230
[27-05-2015 08:45:46] iter: 90/14962 | epoch 0/200 | error: 0.994408249855042
[27-05-2015 08:45:47] iter: 91/14962 | epoch 0/200 | error: 0.994361162185669
[27-05-2015 08:45:48] iter: 92/14962 | epoch 0/200 | error: 0.994416892528534
[27-05-2015 08:45:49] iter: 93/14962 | epoch 0/200 | error: 0.994412779808044
[27-05-2015 08:45:51] iter: 94/14962 | epoch 0/200 | error: 0.994430899620056
[27-05-2015 08:45:52] iter: 95/14962 | epoch 0/200 | error: 0.994453608989716
[27-05-2015 08:45:53] iter: 96/14962 | epoch 0/200 | error: 0.994030892848969
[27-05-2015 08:45:54] iter: 97/14962 | epoch 0/200 | error: 0.994403302669525
[27-05-2015 08:45:56] iter: 98/14962 | epoch 0/200 | error: 0.993916451931000
[27-05-2015 08:45:57] iter: 99/14962 | epoch 0/200 | error: 0.993464589118958
[27-05-2015 08:45:58] iter: 100/14962 | epoch 0/200 | error: 0.993488430976868
[27-05-2015 08:46:00] iter: 101/14962 | epoch 0/200 | error: 0.993737936019897
[27-05-2015 08:46:01] iter: 102/14962 | epoch 0/200 | error: 0.993202984333038
[27-05-2015 08:46:02] iter: 103/14962 | epoch 0/200 | error: 0.991539776325226
[27-05-2015 08:46:03] iter: 104/14962 | epoch 0/200 | error: 0.990070581436157
[27-05-2015 08:46:05] iter: 105/14962 | epoch 0/200 | error: 0.983950853347778
[27-05-2015 08:46:06] iter: 106/14962 | epoch 0/200 | error: 0.978648424148560
[27-05-2015 08:46:07] iter: 107/14962 | epoch 0/200 | error: 0.990485310554504
[27-05-2015 08:46:08] iter: 108/14962 | epoch 0/200 | error: 0.980351686477661
[27-05-2015 08:46:10] iter: 109/14962 | epoch 0/200 | error: 0.982634186744690
[27-05-2015 08:46:11] iter: 110/14962 | epoch 0/200 | error: 1.009458541870117
[27-05-2015 08:46:12] iter: 111/14962 | epoch 0/200 | error: 0.971230030059814
[27-05-2015 08:46:13] iter: 112/14962 | epoch 0/200 | error: 0.976355135440826
[27-05-2015 08:46:15] iter: 113/14962 | epoch 0/200 | error: 0.945586442947388
[27-05-2015 08:46:16] iter: 114/14962 | epoch 0/200 | error: 0.957401871681213
[27-05-2015 08:46:17] iter: 115/14962 | epoch 0/200 | error: 0.918319582939148
[27-05-2015 08:46:18] iter: 116/14962 | epoch 0/200 | error: 0.997362673282623
[27-05-2015 08:46:20] iter: 117/14962 | epoch 0/200 | error: 0.983113944530487
[27-05-2015 08:46:21] iter: 118/14962 | epoch 0/200 | error: 0.984493136405945
[27-05-2015 08:46:22] iter: 119/14962 | epoch 0/200 | error: 0.974801123142242
[27-05-2015 08:46:24] iter: 120/14962 | epoch 0/200 | error: 0.987037897109985
[27-05-2015 08:46:25] iter: 121/14962 | epoch 0/200 | error: 0.928007364273071
[27-05-2015 08:46:26] iter: 122/14962 | epoch 0/200 | error: 0.929520428180695
[27-05-2015 08:46:27] iter: 123/14962 | epoch 0/200 | error: 0.982294499874115
[27-05-2015 08:46:29] iter: 124/14962 | epoch 0/200 | error: 0.964117288589478
[27-05-2015 08:46:30] iter: 125/14962 | epoch 0/200 | error: 0.969596922397614
[27-05-2015 08:46:31] iter: 126/14962 | epoch 0/200 | error: 0.994964838027954
[27-05-2015 08:46:32] iter: 127/14962 | epoch 0/200 | error: 0.942173302173615
[27-05-2015 08:46:34] iter: 128/14962 | epoch 0/200 | error: 0.968622565269470
[27-05-2015 08:46:35] iter: 129/14962 | epoch 0/200 | error: 0.949331521987915
[27-05-2015 08:46:36] iter: 130/14962 | epoch 0/200 | error: 0.978666424751282
[27-05-2015 08:46:37] iter: 131/14962 | epoch 0/200 | error: 0.963586747646332
[27-05-2015 08:46:39] iter: 132/14962 | epoch 0/200 | error: 0.949932098388672
[27-05-2015 08:46:40] iter: 133/14962 | epoch 0/200 | error: 0.986712157726288
[27-05-2015 08:46:41] iter: 134/14962 | epoch 0/200 | error: 0.991125226020813
[27-05-2015 08:46:43] iter: 135/14962 | epoch 0/200 | error: 0.967903077602386
[27-05-2015 08:46:44] iter: 136/14962 | epoch 0/200 | error: 0.971421837806702
[27-05-2015 08:46:45] iter: 137/14962 | epoch 0/200 | error: 0.965346336364746
[27-05-2015 08:46:46] iter: 138/14962 | epoch 0/200 | error: 0.939076364040375
[27-05-2015 08:46:48] iter: 139/14962 | epoch 0/200 | error: 0.937499403953552
[27-05-2015 08:46:49] iter: 140/14962 | epoch 0/200 | error: 0.971856951713562
[27-05-2015 08:46:50] iter: 141/14962 | epoch 0/200 | error: 0.973581492900848
[27-05-2015 08:46:51] iter: 142/14962 | epoch 0/200 | error: 0.968690991401672
[27-05-2015 08:46:53] iter: 143/14962 | epoch 0/200 | error: 0.983514189720154
[27-05-2015 08:46:54] iter: 144/14962 | epoch 0/200 | error: 0.945860862731934
[27-05-2015 08:46:55] iter: 145/14962 | epoch 0/200 | error: 0.950644791126251
[27-05-2015 08:46:56] iter: 146/14962 | epoch 0/200 | error: 0.952281653881073
[27-05-2015 08:46:58] iter: 147/14962 | epoch 0/200 | error: 0.950861930847168
[27-05-2015 08:46:59] iter: 148/14962 | epoch 0/200 | error: 0.969089627265930
[27-05-2015 08:47:00] iter: 149/14962 | epoch 0/200 | error: 0.967913150787354
[27-05-2015 08:47:02] iter: 150/14962 | epoch 0/200 | error: 0.953535079956055
[27-05-2015 08:47:03] iter: 151/14962 | epoch 0/200 | error: 0.971379756927490
[27-05-2015 08:47:04] iter: 152/14962 | epoch 0/200 | error: 0.955883026123047
[27-05-2015 08:47:05] iter: 153/14962 | epoch 0/200 | error: 0.965144515037537
[27-05-2015 08:47:07] iter: 154/14962 | epoch 0/200 | error: 0.967511773109436
[27-05-2015 08:47:08] iter: 155/14962 | epoch 0/200 | error: 1.107020735740662
[27-05-2015 08:47:09] iter: 156/14962 | epoch 0/200 | error: 0.973168909549713
[27-05-2015 08:47:11] iter: 157/14962 | epoch 0/200 | error: 0.983426213264465
[27-05-2015 08:47:12] iter: 158/14962 | epoch 0/200 | error: 0.971153199672699
[27-05-2015 08:47:13] iter: 159/14962 | epoch 0/200 | error: 0.952518463134766
[27-05-2015 08:47:14] iter: 160/14962 | epoch 0/200 | error: 1.043668270111084
[27-05-2015 08:47:16] iter: 161/14962 | epoch 0/200 | error: 0.981582641601562
[27-05-2015 08:47:17] iter: 162/14962 | epoch 0/200 | error: 0.989688694477081
[27-05-2015 08:47:18] iter: 163/14962 | epoch 0/200 | error: 0.993115603923798
[27-05-2015 08:47:19] iter: 164/14962 | epoch 0/200 | error: 0.991362392902374
[27-05-2015 08:47:21] iter: 165/14962 | epoch 0/200 | error: 0.990535140037537
[27-05-2015 08:47:22] iter: 166/14962 | epoch 0/200 | error: 0.990770041942596
[27-05-2015 08:47:23] iter: 167/14962 | epoch 0/200 | error: 0.983121514320374
[27-05-2015 08:47:25] iter: 168/14962 | epoch 0/200 | error: 0.974209547042847
[27-05-2015 08:47:26] iter: 169/14962 | epoch 0/200 | error: 1.339053034782410
[27-05-2015 08:47:27] iter: 170/14962 | epoch 0/200 | error: 0.987305939197540
[27-05-2015 08:47:28] iter: 171/14962 | epoch 0/200 | error: 0.992944717407227
[27-05-2015 08:47:30] iter: 172/14962 | epoch 0/200 | error: 0.993608653545380
[27-05-2015 08:47:31] iter: 173/14962 | epoch 0/200 | error: 0.993843376636505
[27-05-2015 08:47:32] iter: 174/14962 | epoch 0/200 | error: 0.994197607040405
[27-05-2015 08:47:33] iter: 175/14962 | epoch 0/200 | error: 0.994052827358246
[27-05-2015 08:47:35] iter: 176/14962 | epoch 0/200 | error: 0.993986785411835
