[27-05-2015 10:11:32] Contest set to ILSVRC

[27-05-2015 10:11:32] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[27-05-2015 10:11:39] Metadata loaded succesfully!

[27-05-2015 10:11:39] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[27-05-2015 10:11:40] Objects filepaths indexer loaded succesfully!
[27-05-2015 10:11:56] iter: 1/3740 | epoch 0/200 | error: 0.994996547698975
[27-05-2015 10:12:00] iter: 2/3740 | epoch 0/200 | error: 0.994986116886139
[27-05-2015 10:12:05] iter: 3/3740 | epoch 0/200 | error: 0.994958043098450
[27-05-2015 10:12:10] iter: 4/3740 | epoch 0/200 | error: 0.994927346706390
[27-05-2015 10:12:14] iter: 5/3740 | epoch 0/200 | error: 0.994898676872253
[27-05-2015 10:12:19] iter: 6/3740 | epoch 0/200 | error: 0.994778990745544
[27-05-2015 10:12:23] iter: 7/3740 | epoch 0/200 | error: 0.994719505310059
[27-05-2015 10:12:28] iter: 8/3740 | epoch 0/200 | error: 0.994657516479492
[27-05-2015 10:12:32] iter: 9/3740 | epoch 0/200 | error: 0.994619369506836
[27-05-2015 10:12:37] iter: 10/3740 | epoch 0/200 | error: 0.994524955749512
[27-05-2015 10:12:42] iter: 11/3740 | epoch 0/200 | error: 0.994503140449524
[27-05-2015 10:12:46] iter: 12/3740 | epoch 0/200 | error: 0.994309067726135
[27-05-2015 10:12:51] iter: 13/3740 | epoch 0/200 | error: 0.994290232658386
[27-05-2015 10:12:55] iter: 14/3740 | epoch 0/200 | error: 0.994251430034637
[27-05-2015 10:13:00] iter: 15/3740 | epoch 0/200 | error: 0.994115471839905
[27-05-2015 10:13:05] iter: 16/3740 | epoch 0/200 | error: 0.993965923786163
[27-05-2015 10:13:09] iter: 17/3740 | epoch 0/200 | error: 0.994085311889648
[27-05-2015 10:13:14] iter: 18/3740 | epoch 0/200 | error: 0.993869781494141
[27-05-2015 10:13:19] iter: 19/3740 | epoch 0/200 | error: 0.993549942970276
[27-05-2015 10:13:23] iter: 20/3740 | epoch 0/200 | error: 0.993714451789856
[27-05-2015 10:13:28] iter: 21/3740 | epoch 0/200 | error: 0.993521094322205
[27-05-2015 10:13:32] iter: 22/3740 | epoch 0/200 | error: 0.993606567382812
[27-05-2015 10:13:37] iter: 23/3740 | epoch 0/200 | error: 0.993466138839722
[27-05-2015 10:13:42] iter: 24/3740 | epoch 0/200 | error: 0.993157029151917
[27-05-2015 10:13:47] iter: 25/3740 | epoch 0/200 | error: 0.993187785148621
[27-05-2015 10:13:51] iter: 26/3740 | epoch 0/200 | error: 0.993000507354736
[27-05-2015 10:13:56] iter: 27/3740 | epoch 0/200 | error: 0.992857456207275
[27-05-2015 10:14:00] iter: 28/3740 | epoch 0/200 | error: 0.992952883243561
[27-05-2015 10:14:05] iter: 29/3740 | epoch 0/200 | error: 0.992567241191864
[27-05-2015 10:14:10] iter: 30/3740 | epoch 0/200 | error: 0.992767453193665
[27-05-2015 10:14:14] iter: 31/3740 | epoch 0/200 | error: 0.992984890937805
[27-05-2015 10:14:19] iter: 32/3740 | epoch 0/200 | error: 0.992351174354553
[27-05-2015 10:14:24] iter: 33/3740 | epoch 0/200 | error: 0.991710305213928
[27-05-2015 10:14:28] iter: 34/3740 | epoch 0/200 | error: 0.991921067237854
[27-05-2015 10:14:33] iter: 35/3740 | epoch 0/200 | error: 0.991602540016174
