[26-05-2015 19:59:29] Contest set to ILSVRC

[26-05-2015 19:59:29] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[26-05-2015 19:59:36] Metadata loaded succesfully!

[26-05-2015 19:59:36] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[26-05-2015 19:59:37] Objects filepaths indexer loaded succesfully!
[26-05-2015 19:59:48] iter: 1/7481 | epoch 0/200 | error: 0.994996249675751
[26-05-2015 19:59:50] iter: 2/7481 | epoch 0/200 | error: 0.994975745677948
[26-05-2015 19:59:51] iter: 3/7481 | epoch 0/200 | error: 0.994930684566498
[26-05-2015 19:59:53] iter: 4/7481 | epoch 0/200 | error: 0.994872570037842
[26-05-2015 19:59:55] iter: 5/7481 | epoch 0/200 | error: 0.994767367839813
[26-05-2015 19:59:56] iter: 6/7481 | epoch 0/200 | error: 0.994720041751862
[26-05-2015 19:59:58] iter: 7/7481 | epoch 0/200 | error: 0.994634628295898
[26-05-2015 19:59:59] iter: 8/7481 | epoch 0/200 | error: 0.994522869586945
[26-05-2015 20:00:01] iter: 9/7481 | epoch 0/200 | error: 0.994454920291901
[26-05-2015 20:00:05] iter: 10/7481 | epoch 0/200 | error: 0.994319856166840
[26-05-2015 20:00:07] iter: 11/7481 | epoch 0/200 | error: 0.993925333023071
[26-05-2015 20:00:08] iter: 12/7481 | epoch 0/200 | error: 0.993972361087799
