[27-05-2015 08:29:17] Contest set to ILSVRC

[27-05-2015 08:29:17] LOADING METADATA FROM /MEDIA/ALEXIS/SSD/CACHE/META.MAT
----------------------------------------------------------------------------
[27-05-2015 08:29:24] Metadata loaded succesfully!

[27-05-2015 08:29:24] LOADING OBJECTS FILEPATHS INDEXER FROM /MEDIA/ALEXIS/SSD/CACHE/OBJECTS.MAT
------------------------------------------------------------------------------------------------
[27-05-2015 08:29:25] Objects filepaths indexer loaded succesfully!
[27-05-2015 08:29:44] iter: 1/1870 | epoch 0/200 | error: 0.994999408721924
[27-05-2015 08:29:54] iter: 2/1870 | epoch 0/200 | error: 0.994990885257721
[27-05-2015 08:30:04] iter: 3/1870 | epoch 0/200 | error: 0.994981348514557
[27-05-2015 08:30:14] iter: 4/1870 | epoch 0/200 | error: 0.994966268539429
[27-05-2015 08:30:23] iter: 5/1870 | epoch 0/200 | error: 0.994946002960205
[27-05-2015 08:30:33] iter: 6/1870 | epoch 0/200 | error: 0.994923651218414
[27-05-2015 08:30:43] iter: 7/1870 | epoch 0/200 | error: 0.994920670986176
[27-05-2015 08:30:52] iter: 8/1870 | epoch 0/200 | error: 0.994877040386200
[27-05-2015 08:31:02] iter: 9/1870 | epoch 0/200 | error: 0.994829475879669
[27-05-2015 08:31:12] iter: 10/1870 | epoch 0/200 | error: 0.994786024093628
[27-05-2015 08:31:22] iter: 11/1870 | epoch 0/200 | error: 0.994713544845581
[27-05-2015 08:31:31] iter: 12/1870 | epoch 0/200 | error: 0.994617104530334
[27-05-2015 08:31:41] iter: 13/1870 | epoch 0/200 | error: 0.994516551494598
[27-05-2015 08:31:51] iter: 14/1870 | epoch 0/200 | error: 0.994028031826019
[27-05-2015 08:32:01] iter: 15/1870 | epoch 0/200 | error: 0.993146121501923
[27-05-2015 08:32:10] iter: 16/1870 | epoch 0/200 | error: 0.990122497081757
[27-05-2015 08:32:20] iter: 17/1870 | epoch 0/200 | error: 0.967891275882721
[27-05-2015 08:32:30] iter: 18/1870 | epoch 0/200 | error: 1.480161428451538
[27-05-2015 08:32:40] iter: 19/1870 | epoch 0/200 | error: 0.994872868061066
[27-05-2015 08:32:49] iter: 20/1870 | epoch 0/200 | error: 0.994904220104218
[27-05-2015 08:32:59] iter: 21/1870 | epoch 0/200 | error: 0.994872689247131
[27-05-2015 08:33:09] iter: 22/1870 | epoch 0/200 | error: 0.994861006736755
[27-05-2015 08:33:19] iter: 23/1870 | epoch 0/200 | error: 0.994874477386475
[27-05-2015 08:33:28] iter: 24/1870 | epoch 0/200 | error: 0.994875073432922
[27-05-2015 08:33:38] iter: 25/1870 | epoch 0/200 | error: 0.994856536388397
[27-05-2015 08:33:48] iter: 26/1870 | epoch 0/200 | error: 0.994881391525269
[27-05-2015 08:33:58] iter: 27/1870 | epoch 0/200 | error: 0.994859635829926
[27-05-2015 08:34:07] iter: 28/1870 | epoch 0/200 | error: 0.994844257831573
[27-05-2015 08:34:17] iter: 29/1870 | epoch 0/200 | error: 0.994843602180481
